bar_start_ms,open,high,low,close
1761782400000,24147.35000,24262.97800,24146.73350,24207.50000
1761796800000,24207.99450,24224.51650,24058.00000,24205.98350
1761811200000,24213.99450,24222.94450,24053.50000,24072.56100
1761825600000,24071.95000,24160.98900,24029.48900,24111.95000
1761840000000,24110.06650,24160.98900,24072.92800,24081.56100
1761854400000,24080.00550,24141.20550,24079.48900,24140.01100
1761868800000,24140.62200,24146.52200,24100.00000,24112.02200
1761883200000,24111.06650,24140.57200,24066.00000,24128.43350
1761897600000,24131.50550,24137.48350,23975.55550,24059.43900
1761912000000,24059.98900,24062.01650,23917.93900,23952.93900
1761926400000,23953.99450,24007.06100,23907.98900,23987.99450
1761940800000,23988.48900,23988.48900,23960.01650,23966.98900
1762113600000,23990.21100,24017.91100,23988.68350,24011.31650
1762128000000,24011.60000,24040.50550,23990.00000,24025.98900
1762142400000,24025.51100,24034.00550,23971.48900,23977.51100
1762156800000,23978.98350,24251.55000,23963.49450,24218.49450
1762171200000,24217.55000,24243.50000,24109.45000,24116.00000
1762185600000,24116.50000,24176.56100,24103.99450,24154.52200
1762200000000,24157.00000,24160.00000,24108.67800,24111.97800
1762214400000,24111.76100,24111.76100,24032.51100,24043.99450
1762228800000,24045.01100,24050.01100,23801.93350,23832.51650
1762243200000,23831.92800,23835.50000,23671.50000,23804.98900
1762257600000,23805.98900,23976.50000,23766.49450,23937.50000
1762272000000,23937.01100,23961.01100,23874.00550,23883.57200
1762286400000,23884.45000,23899.05000,23862.42800,23863.16650
1762300800000,23861.91650,23862.55550,23580.99450,23801.44450
1762315200000,23800.57200,23867.47800,23773.45000,23795.51650
1762329600000,23801.02200,23871.01650,23729.01100,23829.48350
1762344000000,23831.97800,24107.01100,23826.48900,24058.00000
1762358400000,24058.49450,24122.07200,23999.05550,24106.94450
1762372800000,24107.56650,24117.20000,24082.00000,24116.58350
1762387200000,24117.21650,24117.21650,24001.49450,24077.00550
1762401600000,24076.01650,24105.51100,24036.07200,24041.01650
1762416000000,24039.94450,24055.06650,23929.48900,24015.51100
1762430400000,24021.01100,24028.98900,23727.45000,23732.42800
1762444800000,23733.50550,23809.97800,23685.01100,23789.98900
1762459200000,23790.97800,23800.07200,23732.48350,23768.12200
1762473600000,23767.80000,23795.49450,23671.99450,23682.50550
1762488000000,23681.98900,23802.99450,23652.49450,23787.98350
1762502400000,23788.42800,23838.49450,23471.99450,23575.99450
1762516800000,23573.97800,23601.49450,23452.00550,23549.00550
1762531200000,23549.98900,23768.02200,23530.98350,23767.48350
1762545600000,23765.47800,23771.50000,23729.01100,23766.01100
1762718400000,23841.41650,23847.98900,23819.80550,23836.00000
1762732800000,23834.18350,23898.00000,23804.80000,23869.49450
1762747200000,23870.01100,23939.57200,23857.06650,23926.56100
1762761600000,23933.00550,24025.06650,23852.07200,24021.00000
1762776000000,24020.43900,24024.00000,23941.48350,23962.00550
1762790400000,23966.45000,24071.50550,23948.00550,24063.95000
1762804800000,24063.51100,24096.91100,24061.97800,24095.69450
1762819200000,24096.01100,24110.42200,24065.00000,24084.51650
1762833600000,24083.98900,24083.98900,24000.50000,24004.57200
1762848000000,24006.02200,24057.98900,23954.99450,23959.98900
1762862400000,23960.99450,24093.01100,23949.48900,24055.94450
1762876800000,24058.01100,24179.50550,24049.95000,24167.05550
1762891200000,24167.52200,24197.02200,24166.99450,24185.59450
1762905600000,24185.24450,24253.05550,24184.10000,24213.51100
1762920000000,24212.47800,24288.98900,24194.48350,24250.92800
1762934400000,24260.00000,24396.00550,24225.51100,24339.07200
1762948800000,24340.98350,24444.50000,24331.98350,24358.00550
1762963200000,24358.47800,24409.50000,24353.93350,24392.49450
1762977600000,24391.99450,24430.20550,24352.84450,24369.31100
1762992000000,24368.99450,24494.01100,24368.99450,24467.98350
1763006400000,24467.50000,24505.48350,24416.55550,24424.00000
1763020800000,24423.56100,24423.56100,24193.47800,24233.50000
1763035200000,24233.98350,24265.00550,24066.50000,24086.98900
1763049600000,24086.00000,24091.48900,23932.51650,23949.97800
1763064000000,23951.57200,24103.08350,23946.00550,24066.60000
1763078400000,24066.87800,24120.48350,24046.48900,24082.99450
1763092800000,24083.51100,24112.00000,23981.01100,23995.49450
1763107200000,23998.01100,24026.01650,23649.01650,23673.51100
1763121600000,23670.00550,23889.01100,23609.07200,23856.52200
1763136000000,23857.56650,23908.47800,23805.00000,23881.97800
1763150400000,23880.56650,23889.01650,23834.01100,23843.98900
1763323200000,23805.85550,23866.28900,23794.37800,23857.13900
1763337600000,23856.61650,23879.56650,23819.43350,23870.50550
1763352000000,23871.06650,23924.43350,23837.51100,23897.50550
1763366400000,23898.43900,23933.42800,23724.45000,23748.05000
1763380800000,23750.07200,23750.07200,23573.42800,23583.01100
1763395200000,23583.50550,23651.56100,23384.43900,23386.49450
1763409600000,23384.50550,23485.40550,23354.06100,23473.35000
